time_slot,agent,p,pb_dn,pb_up,pr_dn,pr_up,s_dn,s_up,spot_price
108,141,6.0938248,1.1061752,7.2,1.1061752,7.2,0.0,0.0,469.450012
108,142,9.9695434,1.0304566,11.0,1.0304566,11.0,0.0,0.0,469.450012
108,143,7.2,0.0,7.2,0.0,7.2,0.0,0.0,469.450012
108,144,7.2,0.0,7.2,0.0,7.2,0.0,0.0,469.450012
108,145,6.3444574,0.85554262,7.2,0.85554262,7.2,0.0,0.0,469.450012
108,146,4.8,2.4,7.2,2.4,7.2,0.0,0.0,469.450012
108,147,14.666667,7.3333333,22.0,7.3333333,22.0,0.0,0.0,469.450012
108,148,6.2398581,0.9601419,7.2,0.9601419,7.2,0.0,0.0,469.450012
108,149,10.8106,11.1894,22.0,11.1894,22.0,0.0,0.0,469.450012
108,150,7.2,0.0,7.2,0.0,7.2,0.0,0.0,469.450012
108,151,14.666667,7.3333333,22.0,7.3333333,22.0,0.0,0.0,469.450012
108,152,7.3333333,3.6666667,11.0,3.6666667,11.0,0.0,0.0,469.450012
108,153,7.2,0.0,7.2,0.0,7.2,0.0,0.0,469.450012
108,154,14.666667,7.3333333,22.0,7.3333333,22.0,0.0,0.0,469.450012
108,155,6.7858485,15.214152,22.0,15.214152,22.0,0.0,0.0,469.450012
108,156,7.6185489,3.3814511,11.0,3.3814511,11.0,0.0,0.0,469.450012
108,157,3.8035021,18.196498,22.0,18.196498,22.0,0.0,0.0,469.450012
108,158,0.76202279,21.237977,22.0,21.237977,22.0,0.0,0.0,469.450012
108,159,7.9864237,14.013576,22.0,14.013576,22.0,0.0,0.0,469.450012
108,160,5.834341,1.365659,7.2,1.365659,7.2,0.0,0.0,469.450012
108,161,7.5134193,3.4865807,11.0,3.4865807,11.0,0.0,0.0,469.450012
108,162,8.1279454,13.872055,22.0,13.872055,22.0,0.0,0.0,469.450012
108,163,7.2,0.0,7.2,0.0,7.2,0.0,0.0,469.450012
108,164,7.2,0.0,7.2,0.0,7.2,0.0,0.0,469.450012
108,165,4.8,2.4,7.2,2.4,7.2,0.0,0.0,469.450012
108,166,0.0,22.0,22.0,22.0,22.0,0.0,0.0,469.450012
108,167,5.3451136,1.8548864,7.2,1.8548864,7.2,0.0,0.0,469.450012
109,0,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,1,12.146101,9.8538993,22.0,9.8538993,22.0,0.0,0.0,452.899994
109,2,6.2973772,0.90262281,7.2,0.90262281,7.2,0.0,0.0,452.899994
109,3,5.1231386,16.876861,22.0,16.876861,22.0,0.0,0.0,452.899994
109,4,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,5,7.8030122,3.1969878,11.0,3.1969878,11.0,0.0,0.0,452.899994
109,6,3.6,3.6,7.2,3.6,7.2,0.0,0.0,452.899994
109,7,5.5,5.5,11.0,5.5,11.0,0.0,0.0,452.899994
109,8,7.4882119,3.5117881,11.0,3.5117881,11.0,0.0,0.0,452.899994
109,9,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,10,7.2,0.0,7.2,0.0,7.2,0.0,0.0,452.899994
109,11,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,12,6.8928109,4.1071891,11.0,4.1071891,11.0,0.0,0.0,452.899994
109,13,0.0,22.0,22.0,22.0,22.0,0.0,0.0,452.899994
109,14,7.699515,3.300485,11.0,3.300485,11.0,0.0,0.0,452.899994
109,15,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,16,5.5,5.5,11.0,5.5,11.0,0.0,0.0,452.899994
109,17,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,18,5.5,5.5,11.0,5.5,11.0,0.0,0.0,452.899994
109,19,4.9639342,17.036066,22.0,17.036066,22.0,0.0,0.0,452.899994
109,20,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,21,7.7714764,3.2285236,11.0,3.2285236,11.0,0.0,0.0,452.899994
109,22,3.9572998,3.2427002,7.2,3.2427002,7.2,0.0,0.0,452.899994
109,23,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,24,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,25,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,26,5.5,5.5,11.0,5.5,11.0,0.0,0.0,452.899994
109,27,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,28,6.9051696,4.0948304,11.0,4.0948304,11.0,0.0,0.0,452.899994
109,29,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,30,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,31,5.5,5.5,11.0,5.5,11.0,0.0,0.0,452.899994
109,32,6.6473826,4.3526174,11.0,4.3526174,11.0,0.0,0.0,452.899994
109,33,5.5,5.5,11.0,5.5,11.0,0.0,0.0,452.899994
109,34,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,35,5.5,5.5,11.0,5.5,11.0,0.0,0.0,452.899994
109,36,7.6172853,3.3827147,11.0,3.3827147,11.0,0.0,0.0,452.899994
109,37,8.152454,2.847546,11.0,2.847546,11.0,0.0,0.0,452.899994
109,38,8.8594739,2.1405261,11.0,2.1405261,11.0,0.0,0.0,452.899994
109,39,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,40,5.5,5.5,11.0,5.5,11.0,0.0,0.0,452.899994
109,41,4.8526981,2.3473019,7.2,2.3473019,7.2,0.0,0.0,452.899994
109,42,5.5,5.5,11.0,5.5,11.0,0.0,0.0,452.899994
109,43,7.2,0.0,7.2,0.0,7.2,0.0,0.0,452.899994
109,44,11.103756,10.896244,22.0,10.896244,22.0,0.0,0.0,452.899994
109,45,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,46,6.3896966,4.6103034,11.0,4.6103034,11.0,0.0,0.0,452.899994
109,47,5.5,5.5,11.0,5.5,11.0,0.0,0.0,452.899994
109,48,6.1462188,4.8537812,11.0,4.8537812,11.0,0.0,0.0,452.899994
109,49,8.3879213,2.6120787,11.0,2.6120787,11.0,0.0,0.0,452.899994
109,50,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,51,3.8494322,3.3505678,7.2,3.3505678,7.2,0.0,0.0,452.899994
109,52,5.5,5.5,11.0,5.5,11.0,0.0,0.0,452.899994
109,53,0.0,22.0,22.0,22.0,22.0,0.0,0.0,452.899994
109,54,9.2628707,1.7371293,11.0,1.7371293,11.0,0.0,0.0,452.899994
109,55,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,56,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,57,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,58,4.0488022,3.1511978,7.2,3.1511978,7.2,0.0,0.0,452.899994
109,59,6.5126303,4.4873697,11.0,4.4873697,11.0,0.0,0.0,452.899994
109,60,7.2,0.0,7.2,0.0,7.2,0.0,0.0,452.899994
109,61,5.5,5.5,11.0,5.5,11.0,0.0,0.0,452.899994
109,62,7.1521741,0.047825862,7.2,0.047825862,7.2,0.0,0.0,452.899994
109,63,7.0833517,0.11664829,7.2,0.11664829,7.2,0.0,0.0,452.899994
109,64,5.5,5.5,11.0,5.5,11.0,0.0,0.0,452.899994
109,65,5.5,5.5,11.0,5.5,11.0,0.0,0.0,452.899994
109,66,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,67,9.2691844,1.7308156,11.0,1.7308156,11.0,0.0,0.0,452.899994
109,68,7.0371408,0.16285915,7.2,0.16285915,7.2,0.0,0.0,452.899994
109,69,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,70,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,71,6.6297415,0.57025846,7.2,0.57025846,7.2,0.0,0.0,452.899994
109,72,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,73,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,74,3.9741352,3.2258648,7.2,3.2258648,7.2,0.0,0.0,452.899994
109,75,0.0,22.0,22.0,22.0,22.0,0.0,0.0,452.899994
109,76,0.0,22.0,22.0,22.0,22.0,0.0,0.0,452.899994
109,77,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,78,7.1736687,0.026331267,7.2,0.026331267,7.2,0.0,0.0,452.899994
109,79,6.8458079,0.35419205,7.2,0.35419205,7.2,0.0,0.0,452.899994
109,80,5.5,5.5,11.0,5.5,11.0,0.0,0.0,452.899994
109,81,5.933166,5.066834,11.0,5.066834,11.0,0.0,0.0,452.899994
109,82,6.4608733,4.5391267,11.0,4.5391267,11.0,0.0,0.0,452.899994
109,83,5.5365052,1.6634948,7.2,1.6634948,7.2,0.0,0.0,452.899994
109,84,3.6,3.6,7.2,3.6,7.2,0.0,0.0,452.899994
109,85,7.2468804,3.7531196,11.0,3.7531196,11.0,0.0,0.0,452.899994
109,86,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,87,8.5556798,2.4443202,11.0,2.4443202,11.0,0.0,0.0,452.899994
109,88,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,89,5.5,5.5,11.0,5.5,11.0,0.0,0.0,452.899994
109,90,5.5,5.5,11.0,5.5,11.0,0.0,0.0,452.899994
109,91,1.7317452,20.268255,22.0,20.268255,22.0,0.0,0.0,452.899994
109,92,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,93,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,94,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,95,6.3544568,4.6455432,11.0,4.6455432,11.0,0.0,0.0,452.899994
109,96,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,97,7.2,0.0,7.2,0.0,7.2,0.0,0.0,452.899994
109,98,9.7131827,12.286817,22.0,12.286817,22.0,0.0,0.0,452.899994
109,99,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,100,5.7316268,5.2683732,11.0,5.2683732,11.0,0.0,0.0,452.899994
109,101,3.6,3.6,7.2,3.6,7.2,0.0,0.0,452.899994
109,102,7.2,0.0,7.2,0.0,7.2,0.0,0.0,452.899994
109,103,8.1537215,2.8462785,11.0,2.8462785,11.0,0.0,0.0,452.899994
109,104,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,105,5.5,5.5,11.0,5.5,11.0,0.0,0.0,452.899994
109,106,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,107,5.5,5.5,11.0,5.5,11.0,0.0,0.0,452.899994
109,108,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,109,5.8709664,1.3290336,7.2,1.3290336,7.2,0.0,0.0,452.899994
109,110,7.2,0.0,7.2,0.0,7.2,0.0,0.0,452.899994
109,111,5.3550837,1.8449163,7.2,1.8449163,7.2,0.0,0.0,452.899994
109,112,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,113,5.6906212,5.3093788,11.0,5.3093788,11.0,0.0,0.0,452.899994
109,114,7.6860131,3.3139869,11.0,3.3139869,11.0,0.0,0.0,452.899994
109,115,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,116,7.0871631,0.11283688,7.2,0.11283688,7.2,0.0,0.0,452.899994
109,117,4.6113919,2.5886081,7.2,2.5886081,7.2,0.0,0.0,452.899994
109,118,5.6257514,1.5742486,7.2,1.5742486,7.2,0.0,0.0,452.899994
109,119,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,120,7.2,0.0,7.2,0.0,7.2,0.0,0.0,452.899994
109,121,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,122,11.942406,10.057594,22.0,10.057594,22.0,0.0,0.0,452.899994
109,123,5.1355505,2.0644495,7.2,2.0644495,7.2,0.0,0.0,452.899994
109,124,6.7922361,4.2077639,11.0,4.2077639,11.0,0.0,0.0,452.899994
109,125,3.6,3.6,7.2,3.6,7.2,0.0,0.0,452.899994
109,126,5.5,5.5,11.0,5.5,11.0,0.0,0.0,452.899994
109,127,5.5,5.5,11.0,5.5,11.0,0.0,0.0,452.899994
109,128,8.9998277,13.000172,22.0,13.000172,22.0,0.0,0.0,452.899994
109,129,7.2,0.0,7.2,0.0,7.2,0.0,0.0,452.899994
109,130,5.5,5.5,11.0,5.5,11.0,0.0,0.0,452.899994
109,131,1.1848215,20.815179,22.0,20.815179,22.0,0.0,0.0,452.899994
109,132,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,133,4.7083129,2.4916871,7.2,2.4916871,7.2,0.0,0.0,452.899994
109,134,6.0112197,4.9887803,11.0,4.9887803,11.0,0.0,0.0,452.899994
109,135,5.5,5.5,11.0,5.5,11.0,0.0,0.0,452.899994
109,136,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,137,7.9663048,3.0336952,11.0,3.0336952,11.0,0.0,0.0,452.899994
109,138,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,139,6.6431212,4.3568788,11.0,4.3568788,11.0,0.0,0.0,452.899994
109,140,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,141,4.8938248,2.3061752,7.2,2.3061752,7.2,0.0,0.0,452.899994
109,142,8.13621,2.86379,11.0,2.86379,11.0,0.0,0.0,452.899994
109,143,6.6277261,0.57227389,7.2,0.57227389,7.2,0.0,0.0,452.899994
109,144,7.2,0.0,7.2,0.0,7.2,0.0,0.0,452.899994
109,145,5.1444574,2.0555426,7.2,2.0555426,7.2,0.0,0.0,452.899994
109,146,3.6,3.6,7.2,3.6,7.2,0.0,0.0,452.899994
109,147,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,148,5.0398581,2.1601419,7.2,2.1601419,7.2,0.0,0.0,452.899994
109,149,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,150,7.2,0.0,7.2,0.0,7.2,0.0,0.0,452.899994
109,151,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,152,5.5,5.5,11.0,5.5,11.0,0.0,0.0,452.899994
109,153,7.2,0.0,7.2,0.0,7.2,0.0,0.0,452.899994
109,154,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,155,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,156,5.7852156,5.2147844,11.0,5.2147844,11.0,0.0,0.0,452.899994
109,157,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,158,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,159,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,160,4.634341,2.565659,7.2,2.565659,7.2,0.0,0.0,452.899994
109,161,5.6800859,5.3199141,11.0,5.3199141,11.0,0.0,0.0,452.899994
109,162,11.0,11.0,22.0,11.0,22.0,0.0,0.0,452.899994
109,163,7.2,0.0,7.2,0.0,7.2,0.0,0.0,452.899994
109,164,6.8903615,0.30963851,7.2,0.30963851,7.2,0.0,0.0,452.899994
109,165,3.6,3.6,7.2,3.6,7.2,0.0,0.0,452.899994
109,166,2.2349763,19.765024,22.0,19.765024,22.0,0.0,0.0,452.899994
109,167,4.1451136,3.0548864,7.2,3.0548864,7.2,0.0,0.0,452.899994
110,0,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,1,8.479434,0.0,22.0,13.520566,22.0,13.520566,0.0,430.670013
110,2,5.0973772,0.0,7.2,2.1026228,7.2,2.1026228,0.0,430.670013
110,3,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,4,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,5,5.9696789,0.0,11.0,5.0303211,11.0,5.0303211,0.0,430.670013
110,6,2.4,0.0,7.2,4.8,7.2,4.8,0.0,430.670013
110,7,3.6666667,0.0,11.0,7.3333333,11.0,7.3333333,0.0,430.670013
110,8,5.6548785,0.0,11.0,5.3451215,11.0,5.3451215,0.0,430.670013
110,9,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,10,7.2,0.0,7.2,0.0,7.2,0.0,0.0,430.670013
110,11,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,12,5.0594776,0.0,11.0,5.9405224,11.0,5.9405224,0.0,430.670013
110,13,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,14,5.8661816,0.0,11.0,5.1338184,11.0,5.1338184,0.0,430.670013
110,15,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,16,3.6666667,0.0,11.0,7.3333333,11.0,7.3333333,0.0,430.670013
110,17,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,18,3.6666667,0.0,11.0,7.3333333,11.0,7.3333333,0.0,430.670013
110,19,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,20,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,21,5.9381431,0.0,11.0,5.0618569,11.0,5.0618569,0.0,430.670013
110,22,2.7572998,0.0,7.2,4.4427002,7.2,4.4427002,0.0,430.670013
110,23,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,24,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,25,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,26,3.6666667,0.0,11.0,7.3333333,11.0,7.3333333,0.0,430.670013
110,27,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,28,5.0718363,0.0,11.0,5.9281637,11.0,5.9281637,0.0,430.670013
110,29,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,30,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,31,3.6666667,0.0,11.0,7.3333333,11.0,7.3333333,0.0,430.670013
110,32,4.8140492,0.0,11.0,6.1859508,11.0,6.1859508,0.0,430.670013
110,33,3.6666667,0.0,11.0,7.3333333,11.0,7.3333333,0.0,430.670013
110,34,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,35,3.6666667,0.0,11.0,7.3333333,11.0,7.3333333,0.0,430.670013
110,36,5.7839519,0.0,11.0,5.2160481,11.0,5.2160481,0.0,430.670013
110,37,6.3191206,0.0,11.0,4.6808794,11.0,4.6808794,0.0,430.670013
110,38,7.0261406,0.0,11.0,3.9738594,11.0,3.9738594,0.0,430.670013
110,39,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,40,3.6666667,0.0,11.0,7.3333333,11.0,7.3333333,0.0,430.670013
110,41,3.6526981,0.0,7.2,3.5473019,7.2,3.5473019,0.0,430.670013
110,42,3.6666667,0.0,11.0,7.3333333,11.0,7.3333333,0.0,430.670013
110,43,7.2,0.0,7.2,0.0,7.2,0.0,0.0,430.670013
110,44,7.4370891,0.0,22.0,14.562911,22.0,14.562911,0.0,430.670013
110,45,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,46,4.5563633,0.0,11.0,6.4436367,11.0,6.4436367,0.0,430.670013
110,47,3.6666667,0.0,11.0,7.3333333,11.0,7.3333333,0.0,430.670013
110,48,4.3128855,0.0,11.0,6.6871145,11.0,6.6871145,0.0,430.670013
110,49,6.5545879,0.0,11.0,4.4454121,11.0,4.4454121,0.0,430.670013
110,50,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,51,2.6494322,0.0,7.2,4.5505678,7.2,4.5505678,0.0,430.670013
110,52,3.6666667,0.0,11.0,7.3333333,11.0,7.3333333,0.0,430.670013
110,53,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,54,7.4295373,0.0,11.0,3.5704627,11.0,3.5704627,0.0,430.670013
110,55,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,56,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,57,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,58,2.8488022,0.0,7.2,4.3511978,7.2,4.3511978,0.0,430.670013
110,59,4.6792969,0.0,11.0,6.3207031,11.0,6.3207031,0.0,430.670013
110,60,7.2,0.0,7.2,0.0,7.2,0.0,0.0,430.670013
110,61,3.6666667,0.0,11.0,7.3333333,11.0,7.3333333,0.0,430.670013
110,62,5.9521741,0.0,7.2,1.2478259,7.2,1.2478259,0.0,430.670013
110,63,5.8833517,0.0,7.2,1.3166483,7.2,1.3166483,0.0,430.670013
110,64,3.6666667,0.0,11.0,7.3333333,11.0,7.3333333,0.0,430.670013
110,65,3.6666667,0.0,11.0,7.3333333,11.0,7.3333333,0.0,430.670013
110,66,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,67,7.435851,0.0,11.0,3.564149,11.0,3.564149,0.0,430.670013
110,68,5.8371408,0.0,7.2,1.3628592,7.2,1.3628592,0.0,430.670013
110,69,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,70,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,71,5.4297415,0.0,7.2,1.7702585,7.2,1.7702585,0.0,430.670013
110,72,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,73,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,74,2.7741352,0.0,7.2,4.4258648,7.2,4.4258648,0.0,430.670013
110,75,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,76,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,77,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,78,5.9736687,0.0,7.2,1.2263313,7.2,1.2263313,0.0,430.670013
110,79,5.6458079,0.0,7.2,1.5541921,7.2,1.5541921,0.0,430.670013
110,80,3.6666667,0.0,11.0,7.3333333,11.0,7.3333333,0.0,430.670013
110,81,4.0998327,0.0,11.0,6.9001673,11.0,6.9001673,0.0,430.670013
110,82,4.62754,0.0,11.0,6.37246,11.0,6.37246,0.0,430.670013
110,83,4.3365052,0.0,7.2,2.8634948,7.2,2.8634948,0.0,430.670013
110,84,2.4,0.0,7.2,4.8,7.2,4.8,0.0,430.670013
110,85,5.4135471,0.0,11.0,5.5864529,11.0,5.5864529,0.0,430.670013
110,86,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,87,6.7223464,0.0,11.0,4.2776536,11.0,4.2776536,0.0,430.670013
110,88,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,89,3.6666667,0.0,11.0,7.3333333,11.0,7.3333333,0.0,430.670013
110,90,3.6666667,0.0,11.0,7.3333333,11.0,7.3333333,0.0,430.670013
110,91,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,92,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,93,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,94,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,95,4.5211235,0.0,11.0,6.4788765,11.0,6.4788765,0.0,430.670013
110,96,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,97,6.1182914,0.0,7.2,1.0817086,7.2,1.0817086,0.0,430.670013
110,98,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,99,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,100,3.8982934,0.0,11.0,7.1017066,11.0,7.1017066,0.0,430.670013
110,101,2.4,0.0,7.2,4.8,7.2,4.8,0.0,430.670013
110,102,6.0189158,0.0,7.2,1.1810842,7.2,1.1810842,0.0,430.670013
110,103,6.3203882,0.0,11.0,4.6796118,11.0,4.6796118,0.0,430.670013
110,104,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,105,3.6666667,0.0,11.0,7.3333333,11.0,7.3333333,0.0,430.670013
110,106,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,107,3.6666667,0.0,11.0,7.3333333,11.0,7.3333333,0.0,430.670013
110,108,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,109,4.6709664,0.0,7.2,2.5290336,7.2,2.5290336,0.0,430.670013
110,110,7.2,0.0,7.2,0.0,7.2,0.0,0.0,430.670013
110,111,4.1550837,0.0,7.2,3.0449163,7.2,3.0449163,0.0,430.670013
110,112,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,113,3.8572878,0.0,11.0,7.1427122,11.0,7.1427122,0.0,430.670013
110,114,5.8526798,0.0,11.0,5.1473202,11.0,5.1473202,0.0,430.670013
110,115,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,116,5.8871631,0.0,7.2,1.3128369,7.2,1.3128369,0.0,430.670013
110,117,3.4113919,0.0,7.2,3.7886081,7.2,3.7886081,0.0,430.670013
110,118,4.4257514,0.0,7.2,2.7742486,7.2,2.7742486,0.0,430.670013
110,119,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,120,6.0559889,0.0,7.2,1.1440111,7.2,1.1440111,0.0,430.670013
110,121,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,122,8.2757391,0.0,22.0,13.724261,22.0,13.724261,0.0,430.670013
110,123,3.9355505,0.0,7.2,3.2644495,7.2,3.2644495,0.0,430.670013
110,124,4.9589028,0.0,11.0,6.0410972,11.0,6.0410972,0.0,430.670013
110,125,2.4,0.0,7.2,4.8,7.2,4.8,0.0,430.670013
110,126,3.6666667,0.0,11.0,7.3333333,11.0,7.3333333,0.0,430.670013
110,127,3.6666667,0.0,11.0,7.3333333,11.0,7.3333333,0.0,430.670013
110,128,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,129,7.2,0.0,7.2,0.0,7.2,0.0,0.0,430.670013
110,130,3.6666667,0.0,11.0,7.3333333,11.0,7.3333333,0.0,430.670013
110,131,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,132,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,133,3.5083129,0.0,7.2,3.6916871,7.2,3.6916871,0.0,430.670013
110,134,4.1778864,0.0,11.0,6.8221136,11.0,6.8221136,0.0,430.670013
110,135,3.6666667,0.0,11.0,7.3333333,11.0,7.3333333,0.0,430.670013
110,136,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,137,6.1329714,0.0,11.0,4.8670286,11.0,4.8670286,0.0,430.670013
110,138,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,139,4.8097879,0.0,11.0,6.1902121,11.0,6.1902121,0.0,430.670013
110,140,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,141,3.6938248,0.0,7.2,3.5061752,7.2,3.5061752,0.0,430.670013
110,142,6.3028767,0.0,11.0,4.6971233,11.0,4.6971233,0.0,430.670013
110,143,5.4277261,0.0,7.2,1.7722739,7.2,1.7722739,0.0,430.670013
110,144,7.0688039,0.0,7.2,0.13119608,7.2,0.13119608,0.0,430.670013
110,145,3.9444574,0.0,7.2,3.2555426,7.2,3.2555426,0.0,430.670013
110,146,2.4,0.0,7.2,4.8,7.2,4.8,0.0,430.670013
110,147,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,148,3.8398581,0.0,7.2,3.3601419,7.2,3.3601419,0.0,430.670013
110,149,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
